PdfType: error
Format: lhagrid1
---
   3.00000E-03   3.53721E-03   4.07442E-03   4.73365E-03   5.39288E-03   6.18862E-03   6.98435E-03   7.93146E-03   8.87856E-03   9.99228E-03   1.11060E-02   1.24019E-02   1.36979E-02   1.51920E-02   1.66861E-02   1.83946E-02   2.01031E-02   2.20427E-02   2.39822E-02   2.61697E-02   2.83572E-02   3.08097E-02   3.32623E-02   3.59974E-02   3.87326E-02   4.17680E-02   4.48034E-02   4.81572E-02   5.15109E-02   5.52012E-02   5.88915E-02   6.29370E-02   6.69824E-02   7.14017E-02   7.58209E-02   8.06331E-02   8.54452E-02   9.06694E-02   9.58936E-02   1.01549E-01   1.07205E-01   1.13312E-01   1.19419E-01   1.25997E-01   1.32576E-01   1.39645E-01   1.46714E-01   1.54295E-01   1.61876E-01   1.69989E-01   1.78102E-01   1.86768E-01   1.95434E-01   2.04674E-01   2.13913E-01   2.23748E-01   2.33582E-01   2.44033E-01   2.54483E-01   2.65572E-01   2.76660E-01   2.88408E-01   3.00155E-01   3.12584E-01   3.25012E-01   3.38144E-01   3.51276E-01   3.65134E-01   3.78991E-01   3.93596E-01   4.08201E-01   4.23576E-01   4.38952E-01   4.55120E-01   4.71288E-01   4.88272E-01   5.05257E-01   5.23080E-01   5.40903E-01   5.59588E-01   5.78273E-01   5.97844E-01   6.17414E-01   6.37894E-01   6.58374E-01   6.79786E-01   7.01198E-01   7.23566E-01   7.45935E-01   7.69284E-01   7.92633E-01   8.16986E-01   8.41340E-01   8.66722E-01   8.92104E-01   9.18539E-01   9.44974E-01   9.72487E-01   1.00000E+00
   4.00000E+00   5.00000E+00   5.67086E+00   6.34173E+00   7.27420E+00   8.20668E+00   9.53032E+00   1.08539E+01   1.27761E+01   1.46983E+01   1.75595E+01   2.04208E+01   2.47956E+01   2.91705E+01   3.60571E+01   4.29437E+01   5.41320E+01   6.53202E+01   8.41303E+01   1.02940E+02   1.35762E+02   1.68583E+02   2.28209E+02   2.87835E+02   4.01000E+02   5.14165E+02   7.39386E+02   9.64607E+02   1.43654E+03   1.90847E+03   2.95424E+03   4.00000E+03
 -5 -4 -3 -2 -1 21 1 2 3 4 5
   4.89856E+00   3.67053E+00   1.30750E-01   7.33020E-02   5.88323E-02  -2.43415E-02   7.33055E-02   5.48055E-02   1.30750E-01   3.67053E+00   4.89856E+00
   4.85821E+00   3.61376E+00   1.37034E-01   7.58811E-02   6.56190E-02   7.48288E-02   7.58811E-02   6.10546E-02   1.37034E-01   3.61376E+00   4.85821E+00
   4.84895E+00   3.59626E+00   1.52974E-01   8.98029E-02   8.18695E-02   1.54226E-01   8.98012E-02   7.70105E-02   1.52974E-01   3.59626E+00   4.84895E+00
   4.84785E+00   3.58839E+00   1.73638E-01   1.08714E-01   1.02821E-01   2.36588E-01   1.08711E-01   9.77050E-02   1.73638E-01   3.58839E+00   4.84785E+00
   4.85469E+00   3.58757E+00   2.06434E-01   1.39411E-01   1.35984E-01   3.50765E-01   1.39406E-01   1.30560E-01   2.06434E-01   3.58757E+00   4.85469E+00
   4.86738E+00   3.59405E+00   2.41300E-01   1.72475E-01   1.71183E-01   4.61417E-01   1.72469E-01   1.65493E-01   2.41300E-01   3.59405E+00   4.86738E+00
   4.89077E+00   3.61036E+00   2.91400E-01   2.20396E-01   2.21706E-01   6.09810E-01   2.20388E-01   2.15695E-01   2.91400E-01   3.61036E+00   4.89077E+00
   4.91721E+00   3.63115E+00   3.40404E-01   2.67551E-01   2.71087E-01   7.47323E-01   2.67543E-01   2.64801E-01   3.40404E-01   3.63115E+00   4.91721E+00
   4.95735E+00   3.66480E+00   4.08000E-01   3.32889E-01   3.39164E-01   9.28749E-01   3.32879E-01   3.32543E-01   4.08000E-01   3.66480E+00   4.95735E+00
   4.99726E+00   3.69963E+00   4.70826E-01   3.93825E-01   4.02409E-01   1.09115E+00   3.93814E-01   3.95506E-01   4.70826E-01   3.69963E+00   4.99726E+00
   5.05408E+00   3.75057E+00   5.55864E-01   4.76528E-01   4.87986E-01   1.30386E+00   4.76515E-01   4.80734E-01   5.55864E-01   3.75057E+00   5.05408E+00
   5.10695E+00   3.79891E+00   6.31962E-01   5.50697E-01   5.64544E-01   1.48872E+00   5.50683E-01   5.57004E-01   6.31962E-01   3.79891E+00   5.10695E+00
