PdfType: error
Format: lhagrid1
---
   3.00000E-03   3.53721E-03   4.07442E-03   4.73365E-03   5.39288E-03   6.18862E-03   6.98435E-03   7.93146E-03   8.87856E-03   9.99228E-03   1.11060E-02   1.24019E-02   1.36979E-02   1.51920E-02   1.66861E-02   1.83946E-02   2.01031E-02   2.20427E-02   2.39822E-02   2.61697E-02   2.83572E-02   3.08097E-02   3.32623E-02   3.59974E-02   3.87326E-02   4.17680E-02   4.48034E-02   4.81572E-02   5.15109E-02   5.52012E-02   5.88915E-02   6.29370E-02   6.69824E-02   7.14017E-02   7.58209E-02   8.06331E-02   8.54452E-02   9.06694E-02   9.58936E-02   1.01549E-01   1.07205E-01   1.13312E-01   1.19419E-01   1.25997E-01   1.32576E-01   1.39645E-01   1.46714E-01   1.54295E-01   1.61876E-01   1.69989E-01   1.78102E-01   1.86768E-01   1.95434E-01   2.04674E-01   2.13913E-01   2.23748E-01   2.33582E-01   2.44033E-01   2.54483E-01   2.65572E-01   2.76660E-01   2.88408E-01   3.00155E-01   3.12584E-01   3.25012E-01   3.38144E-01   3.51276E-01   3.65134E-01   3.78991E-01   3.93596E-01   4.08201E-01   4.23576E-01   4.38952E-01   4.55120E-01   4.71288E-01   4.88272E-01   5.05257E-01   5.23080E-01   5.40903E-01   5.59588E-01   5.78273E-01   5.97844E-01   6.17414E-01   6.37894E-01   6.58374E-01   6.79786E-01   7.01198E-01   7.23566E-01   7.45935E-01   7.69284E-01   7.92633E-01   8.16986E-01   8.41340E-01   8.66722E-01   8.92104E-01   9.18539E-01   9.44974E-01   9.72487E-01   1.00000E+00
   4.00000E+00   5.00000E+00   5.67086E+00   6.34173E+00   7.27420E+00   8.20668E+00   9.53032E+00   1.08539E+01   1.27761E+01   1.46983E+01   1.75595E+01   2.04208E+01   2.47956E+01   2.91705E+01   3.60571E+01   4.29437E+01   5.41320E+01   6.53202E+01   8.41303E+01   1.02940E+02   1.35762E+02   1.68583E+02   2.28209E+02   2.87835E+02   4.01000E+02   5.14165E+02   7.39386E+02   9.64607E+02   1.43654E+03   1.90847E+03   2.95424E+03   4.00000E+03
 -5 -4 -3 -2 -1 21 1 2 3 4 5
   4.87302E+00   3.61934E+00   1.26914E-01   7.30854E-02   6.54738E-02  -2.44309E-02   7.30916E-02   5.78570E-02   1.26914E-01   3.61934E+00   4.87302E+00
   4.83286E+00   3.56323E+00   1.32613E-01   7.52656E-02   7.24643E-02   7.33361E-02   7.52656E-02   6.38595E-02   1.32613E-01   3.56323E+00   4.83286E+00
   4.82366E+00   3.54604E+00   1.48199E-01   8.89332E-02   8.87871E-02   1.51923E-01   8.89301E-02   7.96412E-02   1.48199E-01   3.54604E+00   4.82366E+00
   4.82258E+00   3.53841E+00   1.68536E-01   1.07606E-01   1.09782E-01   2.33561E-01   1.07600E-01   1.00165E-01   1.68536E-01   3.53841E+00   4.82258E+00
   4.82943E+00   3.53785E+00   2.00923E-01   1.37997E-01   1.42975E-01   3.46851E-01   1.37988E-01   1.32792E-01   2.00923E-01   3.53785E+00   4.82943E+00
   4.84210E+00   3.54452E+00   2.35422E-01   1.70783E-01   1.78184E-01   4.56730E-01   1.70772E-01   1.67514E-01   2.35422E-01   3.54452E+00   4.84210E+00
   4.86545E+00   3.56104E+00   2.85062E-01   2.18350E-01   2.28700E-01   6.04176E-01   2.18336E-01   2.17440E-01   2.85062E-01   3.56104E+00   4.86545E+00
   4.89184E+00   3.58199E+00   3.33663E-01   2.65193E-01   2.78061E-01   7.40879E-01   2.65177E-01   2.66299E-01   3.33663E-01   3.58199E+00   4.89184E+00
   4.93190E+00   3.61580E+00   4.00754E-01   3.30136E-01   3.46098E-01   9.21313E-01   3.30118E-01   3.33722E-01   4.00754E-01   3.61580E+00   4.93190E+00
   4.97173E+00   3.65075E+00   4.63147E-01   3.90731E-01   4.09299E-01   1.08289E+00   3.90710E-01   3.96407E-01   4.63147E-01   3.65075E+00   4.97173E+00
   5.02843E+00   3.70182E+00   5.47641E-01   4.73002E-01   4.94809E-01   1.29458E+00   4.72979E-01   4.81278E-01   5.47641E-01   3.70182E+00   5.02843E+00
   5.08119E+00   3.75025E+00   6.23282E-01   5.46808E-01   5.71304E-01   1.47860E+00   5.46783E-01   5.57245E-01   6.23282E-01   3.75025E+00   5.08119E+00
