PdfType: error
Format: lhagrid1
---
   3.00000E-03   3.53721E-03   4.07442E-03   4.73365E-03   5.39288E-03   6.18862E-03   6.98435E-03   7.93146E-03   8.87856E-03   9.99228E-03   1.11060E-02   1.24019E-02   1.36979E-02   1.51920E-02   1.66861E-02   1.83946E-02   2.01031E-02   2.20427E-02   2.39822E-02   2.61697E-02   2.83572E-02   3.08097E-02   3.32623E-02   3.59974E-02   3.87326E-02   4.17680E-02   4.48034E-02   4.81572E-02   5.15109E-02   5.52012E-02   5.88915E-02   6.29370E-02   6.69824E-02   7.14017E-02   7.58209E-02   8.06331E-02   8.54452E-02   9.06694E-02   9.58936E-02   1.01549E-01   1.07205E-01   1.13312E-01   1.19419E-01   1.25997E-01   1.32576E-01   1.39645E-01   1.46714E-01   1.54295E-01   1.61876E-01   1.69989E-01   1.78102E-01   1.86768E-01   1.95434E-01   2.04674E-01   2.13913E-01   2.23748E-01   2.33582E-01   2.44033E-01   2.54483E-01   2.65572E-01   2.76660E-01   2.88408E-01   3.00155E-01   3.12584E-01   3.25012E-01   3.38144E-01   3.51276E-01   3.65134E-01   3.78991E-01   3.93596E-01   4.08201E-01   4.23576E-01   4.38952E-01   4.55120E-01   4.71288E-01   4.88272E-01   5.05257E-01   5.23080E-01   5.40903E-01   5.59588E-01   5.78273E-01   5.97844E-01   6.17414E-01   6.37894E-01   6.58374E-01   6.79786E-01   7.01198E-01   7.23566E-01   7.45935E-01   7.69284E-01   7.92633E-01   8.16986E-01   8.41340E-01   8.66722E-01   8.92104E-01   9.18539E-01   9.44974E-01   9.72487E-01   1.00000E+00
   4.00000E+00   5.00000E+00   5.67086E+00   6.34173E+00   7.27420E+00   8.20668E+00   9.53032E+00   1.08539E+01   1.27761E+01   1.46983E+01   1.75595E+01   2.04208E+01   2.47956E+01   2.91705E+01   3.60571E+01   4.29437E+01   5.41320E+01   6.53202E+01   8.41303E+01   1.02940E+02   1.35762E+02   1.68583E+02   2.28209E+02   2.87835E+02   4.01000E+02   5.14165E+02   7.39386E+02   9.64607E+02   1.43654E+03   1.90847E+03   2.95424E+03   4.00000E+03
 -5 -4 -3 -2 -1 21 1 2 3 4 5
   4.97744E+00   3.66101E+00   1.22361E-01   6.90374E-02   6.40978E-02  -2.46458E-02   6.90430E-02   5.72290E-02   1.22361E-01   3.66101E+00   4.97744E+00
   4.93570E+00   3.60440E+00   1.28253E-01   7.13893E-02   7.12892E-02   7.45788E-02   7.13893E-02   6.35226E-02   1.28253E-01   3.60440E+00   4.93570E+00
   4.92568E+00   3.58696E+00   1.43960E-01   8.51656E-02   8.77358E-02   1.53940E-01   8.51627E-02   7.94773E-02   1.43960E-01   3.58696E+00   4.92568E+00
   4.92391E+00   3.57913E+00   1.64409E-01   1.03939E-01   1.08844E-01   2.36237E-01   1.03934E-01   1.00157E-01   1.64409E-01   3.57913E+00   4.92391E+00
   4.92995E+00   3.57833E+00   1.96937E-01   1.34457E-01   1.42179E-01   3.50296E-01   1.34449E-01   1.32978E-01   1.96937E-01   3.57833E+00   4.92995E+00
   4.94194E+00   3.58481E+00   2.31561E-01   1.67357E-01   1.77513E-01   4.60815E-01   1.67347E-01   1.67870E-01   2.31561E-01   3.58481E+00   4.94194E+00
   4.96449E+00   3.60112E+00   2.81357E-01   2.15065E-01   2.28186E-01   6.09012E-01   2.15052E-01   2.18005E-01   2.81357E-01   3.60112E+00   4.96449E+00
   4.99021E+00   3.62189E+00   3.30094E-01   2.62030E-01   2.77680E-01   7.46330E-01   2.62016E-01   2.67043E-01   3.30094E-01   3.62189E+00   4.99021E+00
   5.02946E+00   3.65550E+00   3.97351E-01   3.27124E-01   3.45882E-01   9.27487E-01   3.27107E-01   3.34686E-01   3.97351E-01   3.65550E+00   5.02946E+00
   5.06863E+00   3.69027E+00   4.59886E-01   3.87845E-01   4.09221E-01   1.08964E+00   3.87826E-01   3.97556E-01   4.59886E-01   3.69027E+00   5.06863E+00
   5.12453E+00   3.74114E+00   5.44553E-01   4.70272E-01   4.94900E-01   1.30201E+00   4.70251E-01   4.82654E-01   5.44553E-01   3.74114E+00   5.12453E+00
   5.17664E+00   3.78941E+00   6.20337E-01   5.44205E-01   5.71532E-01   1.48658E+00   5.44182E-01   5.58805E-01   6.20337E-01   3.78941E+00   5.17664E+00
   5.24890E+00   3.85727E+00   7.22129E-01   6.43682E-01   6.74402E-01   1.72790E+00   6.43658E-01   6.61073E-01   7.22129E-01   3.85727E+00   5.24890E+00
   5.31321E+00   3.91829E+00   8.10400E-01   7.30068E-01   7.63562E-01   1.93206E+00   7.30042E-01   7.49742E-01   8.10400E-01   3.91829E+00   5.31321E+00
   5.40134E+00   4.00264E+00   9.28816E-01   8.46095E-01   8.83121E-01   2.19965E+00   8.46068E-01   8.68678E-01   9.28816E-01   4.00264E+00   5.40134E+00
   5.47694E+00   4.07551E+00   1.02862E+00   9.43986E-01   9.83853E-01   2.42029E+00   9.43957E-01   9.68910E-01   1.02862E+00   4.07551E+00   5.47694E+00
   5.58023E+00   4.17566E+00   1.16296E+00   1.07587E+00   1.11940E+00   2.71109E+00   1.07584E+00   1.10382E+00   1.16296E+00   4.17566E+00   5.58023E+00
   5.66605E+00   4.25928E+00   1.27319E+00   1.18415E+00   1.23059E+00   2.94489E+00   1.18412E+00   1.21449E+00   1.27319E+00   4.25928E+00   5.66605E+00
   5.78363E+00   4.37437E+00   1.42259E+00   1.33102E+00   1.38126E+00   3.25555E+00   1.33099E+00   1.36450E+00   1.42259E+00   4.37437E+00   5.78363E+00
   5.87846E+00   4.46753E+00   1.54197E+00   1.44845E+00   1.50164E+00   3.49905E+00   1.44842E+00   1.48437E+00   1.54197E+00   4.46753E+00   5.87846E+00
   6.00931E+00   4.59653E+00   1.70541E+00   1.60929E+00   1.66641E+00   3.82605E+00   1.60926E+00   1.64845E+00   1.70541E+00   4.59653E+00   6.00931E+00
   6.11185E+00   4.69791E+00   1.83261E+00   1.73452E+00   1.79462E+00   4.07577E+00   1.73449E+00   1.77615E+00   1.83261E+00   4.69791E+00   6.11185E+00
   6.25482E+00   4.83968E+00   2.00894E+00   1.90819E+00   1.97235E+00   4.41543E+00   1.90815E+00   1.95317E+00   2.00894E+00   4.83968E+00   6.25482E+00
   6.36367E+00   4.94789E+00   2.14252E+00   2.03979E+00   2.10697E+00   4.66793E+00   2.03975E+00   2.08727E+00   2.14252E+00   4.94789E+00   6.36367E+00
   6.51752E+00   5.10118E+00   2.33050E+00   2.22504E+00   2.29640E+00   5.01653E+00   2.22500E+00   2.27598E+00   2.33050E+00   5.10118E+00   6.51752E+00
   6.63127E+00   5.21478E+00   2.46899E+00   2.36155E+00   2.43594E+00   5.26851E+00   2.36151E+00   2.41500E+00   2.46899E+00   5.21478E+00   6.63127E+00
   6.79465E+00   5.37826E+00   2.66729E+00   2.55705E+00   2.63575E+00   5.62235E+00   2.55701E+00   2.61407E+00   2.66729E+00   5.37826E+00   6.79465E+00
   6.91187E+00   5.49579E+00   2.80919E+00   2.69699E+00   2.77873E+00   5.87066E+00   2.69695E+00   2.75653E+00   2.80919E+00   5.49579E+00   6.91187E+00
   7.08340E+00   5.66809E+00   3.01643E+00   2.90137E+00   2.98753E+00   6.22611E+00   2.90133E+00   2.96457E+00   3.01643E+00   5.66809E+00   7.08340E+00
   7.20266E+00   5.78809E+00   3.16028E+00   3.04326E+00   3.13246E+00   6.46788E+00   3.04321E+00   3.10898E+00   3.16028E+00   5.78809E+00   7.20266E+00
