PdfType: error
Format: lhagrid1
---
   3.00000E-03   3.53721E-03   4.07442E-03   4.73365E-03   5.39288E-03   6.18862E-03   6.98435E-03   7.93146E-03   8.87856E-03   9.99228E-03   1.11060E-02   1.24019E-02   1.36979E-02   1.51920E-02   1.66861E-02   1.83946E-02   2.01031E-02   2.20427E-02   2.39822E-02   2.61697E-02   2.83572E-02   3.08097E-02   3.32623E-02   3.59974E-02   3.87326E-02   4.17680E-02   4.48034E-02   4.81572E-02   5.15109E-02   5.52012E-02   5.88915E-02   6.29370E-02   6.69824E-02   7.14017E-02   7.58209E-02   8.06331E-02   8.54452E-02   9.06694E-02   9.58936E-02   1.01549E-01   1.07205E-01   1.13312E-01   1.19419E-01   1.25997E-01   1.32576E-01   1.39645E-01   1.46714E-01   1.54295E-01   1.61876E-01   1.69989E-01   1.78102E-01   1.86768E-01   1.95434E-01   2.04674E-01   2.13913E-01   2.23748E-01   2.33582E-01   2.44033E-01   2.54483E-01   2.65572E-01   2.76660E-01   2.88408E-01   3.00155E-01   3.12584E-01   3.25012E-01   3.38144E-01   3.51276E-01   3.65134E-01   3.78991E-01   3.93596E-01   4.08201E-01   4.23576E-01   4.38952E-01   4.55120E-01   4.71288E-01   4.88272E-01   5.05257E-01   5.23080E-01   5.40903E-01   5.59588E-01   5.78273E-01   5.97844E-01   6.17414E-01   6.37894E-01   6.58374E-01   6.79786E-01   7.01198E-01   7.23566E-01   7.45935E-01   7.69284E-01   7.92633E-01   8.16986E-01   8.41340E-01   8.66722E-01   8.92104E-01   9.18539E-01   9.44974E-01   9.72487E-01   1.00000E+00
   4.00000E+00   5.00000E+00   5.67086E+00   6.34173E+00   7.27420E+00   8.20668E+00   9.53032E+00   1.08539E+01   1.27761E+01   1.46983E+01   1.75595E+01   2.04208E+01   2.47956E+01   2.91705E+01   3.60571E+01   4.29437E+01   5.41320E+01   6.53202E+01   8.41303E+01   1.02940E+02   1.35762E+02   1.68583E+02   2.28209E+02   2.87835E+02   4.01000E+02   5.14165E+02   7.39386E+02   9.64607E+02   1.43654E+03   1.90847E+03   2.95424E+03   4.00000E+03
 -5 -4 -3 -2 -1 21 1 2 3 4 5
   4.97135E+00   3.48849E+00   1.24346E-01   7.16299E-02   6.55820E-02  -2.35868E-02   7.16358E-02   5.81390E-02   1.24346E-01   3.48849E+00   4.97135E+00
   4.93002E+00   3.43608E+00   1.30573E-01   7.43765E-02   7.31821E-02   7.53499E-02   7.43765E-02   6.47802E-02   1.30573E-01   3.43608E+00   4.93002E+00
   4.92018E+00   3.42082E+00   1.46431E-01   8.83357E-02   8.98187E-02   1.54524E-01   8.83327E-02   8.08917E-02   1.46431E-01   3.42082E+00   4.92018E+00
   4.91856E+00   3.41483E+00   1.66993E-01   1.07250E-01   1.11074E-01   2.36641E-01   1.07245E-01   1.01690E-01   1.66993E-01   3.41483E+00   4.91856E+00
   4.92475E+00   3.41617E+00   1.99635E-01   1.37917E-01   1.44564E-01   3.50464E-01   1.37908E-01   1.34631E-01   1.99635E-01   3.41617E+00   4.92475E+00
   4.93686E+00   3.42444E+00   2.34340E-01   1.70926E-01   1.80014E-01   4.60764E-01   1.70915E-01   1.69608E-01   2.34340E-01   3.42444E+00   4.93686E+00
   4.95953E+00   3.44284E+00   2.84213E-01   2.18746E-01   2.30804E-01   6.08676E-01   2.18733E-01   2.19826E-01   2.84213E-01   3.44284E+00   4.95953E+00
   4.98533E+00   3.46534E+00   3.32997E-01   2.65790E-01   2.80382E-01   7.45735E-01   2.65775E-01   2.68917E-01   3.32997E-01   3.46534E+00   4.98533E+00
   5.02467E+00   3.50100E+00   4.00292E-01   3.30958E-01   3.48664E-01   9.26556E-01   3.30940E-01   3.36603E-01   4.00292E-01   3.50100E+00   5.02467E+00
   5.06389E+00   3.53745E+00   4.62841E-01   3.91726E-01   4.12054E-01   1.08841E+00   3.91706E-01   3.99493E-01   4.62841E-01   3.53745E+00   5.06389E+00
   5.11983E+00   3.59032E+00   5.47507E-01   4.74190E-01   4.97775E-01   1.30040E+00   4.74168E-01   4.84595E-01   5.47507E-01   3.59032E+00   5.11983E+00
   5.17196E+00   3.64020E+00   6.23274E-01   5.48138E-01   5.74427E-01   1.48463E+00   5.48114E-01   5.60735E-01   6.23274E-01   3.64020E+00   5.17196E+00
