 PdfType: central
 Format: lhagrid1
 ---
0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.450000E+00 0.500000E+00 0.550000E+00 0.600000E+00 0.650000E+00 0.700000E+00 0.750000E+00 0.800000E+00 0.850000E+00 0.900000E+00 0.930000E+00 0.100000E+01 
0.101000E+01 0.111803E+01 0.122474E+01 0.158114E+01 0.200000E+01 0.252982E+01 0.316228E+01 0.387298E+01 0.500000E+01 0.632456E+01 0.800000E+01 0.141421E+02 0.134164E+02 0.178885E+02 0.240832E+02 0.316228E+02 0.424264E+02 0.979796E+02 0.761577E+02 0.100000E+03 0.134164E+03 0.178885E+03 0.240832E+03 0.316228E+03 
 -5 -4 -3 -2 -1 1 2 3 4 5 21
0.000000E+00  0.000000E+00  -.226028E-01  -.228841E-01  -.226375E-01  -.226375E-01  -.228841E-01  -.226028E-01  0.000000E+00  0.000000E+00  -.251207E-01  
0.000000E+00  0.000000E+00  -.196224E-01  -.197687E-01  -.196244E-01  -.196244E-01  -.197687E-01  -.196224E-01  0.000000E+00  0.000000E+00  -.202351E-01  
0.000000E+00  0.000000E+00  -.164507E-01  -.164897E-01  -.164313E-01  -.164313E-01  -.164897E-01  -.164507E-01  0.000000E+00  0.000000E+00  -.145620E-01  
0.000000E+00  0.000000E+00  -.729595E-02  -.708871E-02  -.724258E-02  -.724258E-02  -.708871E-02  -.729595E-02  0.000000E+00  0.000000E+00  0.289354E-02  
0.000000E+00  -.122408E-02  -.711777E-02  -.674575E-02  -.705421E-02  -.705421E-02  -.674575E-02  -.711777E-02  -.122408E-02  0.000000E+00  0.893834E-02  
0.000000E+00  0.493412E-02  -.668304E-03  -.162478E-03  -.604454E-03  -.604454E-03  -.162478E-03  -.668304E-03  0.493412E-02  0.000000E+00  0.219833E-01  
0.000000E+00  0.101887E-01  0.482072E-02  0.543335E-02  0.487869E-02  0.487869E-02  0.543335E-02  0.482072E-02  0.101887E-01  0.000000E+00  0.327824E-01  
0.000000E+00  0.144868E-01  0.930528E-02  0.100015E-01  0.935421E-02  0.935421E-02  0.100015E-01  0.930528E-02  0.144868E-01  0.000000E+00  0.413310E-01  
0.733869E-02  0.178009E-01  0.128257E-01  0.136120E-01  0.128596E-01  0.128596E-01  0.136120E-01  0.128257E-01  0.178009E-01  0.733869E-02  0.473851E-01  
0.118117E-01  0.217492E-01  0.169401E-01  0.177959E-01  0.169576E-01  0.169576E-01  0.177959E-01  0.169401E-01  0.217492E-01  0.118117E-01  0.545414E-01  
0.158525E-01  0.253186E-01  0.206605E-01  0.215775E-01  0.206601E-01  0.206601E-01  0.215775E-01  0.206605E-01  0.253186E-01  0.158525E-01  0.607306E-01  
0.241426E-01  0.326139E-01  0.282754E-01  0.293023E-01  0.282240E-01  0.282240E-01  0.293023E-01  0.282754E-01  0.326139E-01  0.241426E-01  0.723780E-01  
0.234559E-01  0.320109E-01  0.276453E-01  0.286699E-01  0.275990E-01  0.275990E-01  0.286699E-01  0.276453E-01  0.320109E-01  0.234559E-01  0.714737E-01  
0.270325E-01  0.351468E-01  0.309248E-01  0.319963E-01  0.308503E-01  0.308503E-01  0.319963E-01  0.309248E-01  0.351468E-01  0.270325E-01  0.760466E-01  
0.303161E-01  0.380154E-01  0.339291E-01  0.350425E-01  0.338246E-01  0.338246E-01  0.350425E-01  0.339291E-01  0.380154E-01  0.303161E-01  0.799201E-01  
0.330017E-01  0.403528E-01  0.363818E-01  0.375276E-01  0.362502E-01  0.362502E-01  0.375276E-01  0.363818E-01  0.403528E-01  0.330017E-01  0.828250E-01  
0.355969E-01  0.426030E-01  0.387477E-01  0.399223E-01  0.385856E-01  0.385856E-01  0.399223E-01  0.387477E-01  0.426030E-01  0.355969E-01  0.853766E-01  
0.415815E-01  0.477423E-01  0.441806E-01  0.454124E-01  0.439304E-01  0.439304E-01  0.454124E-01  0.441806E-01  0.477423E-01  0.415815E-01  0.900863E-01  
0.399723E-01  0.463667E-01  0.427235E-01  0.439416E-01  0.424999E-01  0.424999E-01  0.439416E-01  0.427235E-01  0.463667E-01  0.399723E-01  0.890040E-01  
0.417055E-01  0.478482E-01  0.442930E-01  0.455258E-01  0.440406E-01  0.440406E-01  0.455258E-01  0.442930E-01  0.478482E-01  0.417055E-01  0.901637E-01  
0.433917E-01  0.492804E-01  0.458160E-01  0.470612E-01  0.455325E-01  0.455325E-01  0.470612E-01  0.458160E-01  0.492804E-01  0.433917E-01  0.911114E-01  
0.448777E-01  0.505345E-01  0.471550E-01  0.484094E-01  0.468410E-01  0.468410E-01  0.484094E-01  0.471550E-01  0.505345E-01  0.448777E-01  0.917799E-01  
0.462612E-01  0.516945E-01  0.483968E-01  0.496594E-01  0.480529E-01  0.480529E-01  0.496594E-01  0.483968E-01  0.516945E-01  0.462612E-01  0.922411E-01  
0.474070E-01  0.526483E-01  0.494245E-01  0.506900E-01  0.490510E-01  0.490510E-01  0.506900E-01  0.494245E-01  0.526483E-01  0.474070E-01  0.924886E-01  
0.000000E+00  0.000000E+00  -.239700E-01  -.242703E-01  -.239859E-01  -.239859E-01  -.242703E-01  -.239700E-01  0.000000E+00  0.000000E+00  -.236475E-01  
0.000000E+00  0.000000E+00  -.197294E-01  -.198326E-01  -.196993E-01  -.196993E-01  -.198326E-01  -.197294E-01  0.000000E+00  0.000000E+00  -.173275E-01  
0.000000E+00  0.000000E+00  -.158585E-01  -.158084E-01  -.157985E-01  -.157985E-01  -.158084E-01  -.158585E-01  0.000000E+00  0.000000E+00  -.108208E-01  
0.000000E+00  0.000000E+00  -.588144E-02  -.548952E-02  -.577264E-02  -.577264E-02  -.548952E-02  -.588144E-02  0.000000E+00  0.000000E+00  0.748921E-02  
0.000000E+00  0.648367E-04  -.466563E-02  -.405225E-02  -.454071E-02  -.454071E-02  -.405225E-02  -.466563E-02  0.648367E-04  0.000000E+00  0.151498E-01  
0.000000E+00  0.612712E-02  0.162806E-02  0.241641E-02  0.175529E-02  0.175529E-02  0.241641E-02  0.162806E-02  0.612712E-02  0.000000E+00  0.273677E-01  
0.000000E+00  0.111350E-01  0.682119E-02  0.774630E-02  0.694257E-02  0.694257E-02  0.774630E-02  0.682119E-02  0.111350E-01  0.000000E+00  0.371646E-01  
0.000000E+00  0.151367E-01  0.109705E-01  0.119996E-01  0.110810E-01  0.110810E-01  0.119996E-01  0.109705E-01  0.151367E-01  0.000000E+00  0.447239E-01  
0.104310E-01  0.183547E-01  0.143525E-01  0.154907E-01  0.144435E-01  0.144435E-01  0.154907E-01  0.143525E-01  0.183547E-01  0.104310E-01  0.502811E-01  
0.145317E-01  0.219113E-01  0.180405E-01  0.192616E-01  0.181119E-01  0.181119E-01  0.192616E-01  0.180405E-01  0.219113E-01  0.145317E-01  0.562970E-01  
0.181826E-01  0.250749E-01  0.213244E-01  0.226159E-01  0.213731E-01  0.213731E-01  0.226159E-01  0.213244E-01  0.250749E-01  0.181826E-01  0.613697E-01  
0.254898E-01  0.313869E-01  0.278932E-01  0.293143E-01  0.278782E-01  0.278782E-01  0.293143E-01  0.278932E-01  0.313869E-01  0.254898E-01  0.705031E-01  
0.248935E-01  0.308731E-01  0.273575E-01  0.287687E-01  0.273488E-01  0.273488E-01  0.287687E-01  0.273575E-01  0.308731E-01  0.248935E-01  0.698177E-01  
0.279803E-01  0.335305E-01  0.301296E-01  0.315906E-01  0.300862E-01  0.300862E-01  0.315906E-01  0.301296E-01  0.335305E-01  0.279803E-01  0.732317E-01  
0.307723E-01  0.359253E-01  0.326342E-01  0.341368E-01  0.325537E-01  0.325537E-01  0.341368E-01  0.326342E-01  0.359253E-01  0.307723E-01  0.760009E-01  
0.330246E-01  0.378488E-01  0.346525E-01  0.361844E-01  0.345369E-01  0.345369E-01  0.361844E-01  0.346525E-01  0.378488E-01  0.330246E-01  0.779769E-01  
