PdfType: central
Format: lhagrid1
---
+1.000000e-07 +1.071519e-07 +1.148154e-07 +1.230269e-07 +1.318257e-07 +1.412538e-07 +1.513561e-07 +1.621810e-07 +1.737801e-07 +1.862087e-07 +1.995262e-07 +2.137962e-07 +2.290868e-07 +2.454709e-07 +2.630268e-07 +2.818383e-07 +3.019952e-07 +3.235937e-07 +3.467369e-07 +3.715352e-07 +3.981072e-07 +4.265795e-07 +4.570882e-07 +4.897788e-07 +5.248075e-07 +5.623413e-07 +6.025596e-07 +6.456542e-07 +6.918310e-07 +7.413102e-07 +7.943282e-07 +8.511380e-07 +9.120108e-07 +9.772372e-07 +1.047129e-06 +1.122018e-06 +1.202264e-06 +1.288250e-06 +1.380384e-06 +1.479108e-06 +1.584893e-06 +1.698244e-06 +1.819701e-06 +1.949845e-06 +2.089296e-06 +2.238721e-06 +2.398833e-06 +2.570396e-06 +2.754229e-06 +2.951209e-06 +3.162278e-06 +3.388442e-06 +3.630781e-06 +3.890451e-06 +4.168694e-06 +4.466836e-06 +4.786301e-06 +5.128614e-06 +5.495409e-06 +5.888437e-06 +6.309573e-06 +6.760830e-06 +7.244360e-06 +7.762471e-06 +8.317638e-06 +8.912509e-06 +9.549926e-06 +1.023293e-05 +1.096478e-05 +1.174898e-05 +1.258925e-05 +1.348963e-05 +1.445440e-05 +1.548817e-05 +1.659587e-05 +1.778279e-05 +1.905461e-05 +2.041738e-05 +2.187762e-05 +2.344229e-05 +2.511886e-05 +2.691535e-05 +2.884032e-05 +3.090295e-05 +3.311311e-05 +3.548134e-05 +3.801894e-05 +4.073803e-05 +4.365158e-05 +4.677351e-05 +5.011872e-05 +5.370318e-05 +5.754399e-05 +6.165950e-05 +6.606934e-05 +7.079458e-05 +7.585776e-05 +8.128305e-05 +8.709636e-05 +9.332543e-05 +1.000000e-04 +1.071519e-04 +1.148154e-04 +1.230269e-04 +1.318257e-04 +1.412538e-04 +1.513561e-04 +1.621810e-04 +1.737801e-04 +1.862087e-04 +1.995262e-04 +2.137962e-04 +2.290868e-04 +2.454709e-04 +2.630268e-04 +2.818383e-04 +3.019952e-04 +3.235937e-04 +3.467369e-04 +3.715352e-04 +3.981072e-04 +4.265795e-04 +4.570882e-04 +4.897788e-04 +5.248075e-04 +5.623413e-04 +6.025596e-04 +6.456542e-04 +6.918310e-04 +7.413102e-04 +7.943282e-04 +8.511380e-04 +9.120108e-04 +9.772372e-04 +1.047129e-03 +1.122018e-03 +1.202264e-03 +1.288250e-03 +1.380384e-03 +1.479108e-03 +1.584893e-03 +1.698244e-03 +1.819701e-03 +1.949845e-03 +2.089296e-03 +2.238721e-03 +2.398833e-03 +2.570396e-03 +2.754229e-03 +2.951209e-03 +3.162278e-03 +3.388442e-03 +3.630781e-03 +3.890451e-03 +4.168694e-03 +4.466836e-03 +4.786301e-03 +5.128614e-03 +5.495409e-03 +5.888437e-03 +6.309573e-03 +6.760830e-03 +7.244360e-03 +7.762471e-03 +8.317638e-03 +8.912509e-03 +9.549926e-03 +1.023293e-02 +1.096478e-02 +1.174898e-02 +1.258925e-02 +1.348963e-02 +1.445440e-02 +1.548817e-02 +1.659587e-02 +1.778279e-02 +1.905461e-02 +2.041738e-02 +2.187762e-02 +2.344229e-02 +2.511886e-02 +2.691535e-02 +2.884032e-02 +3.090295e-02 +3.311311e-02 +3.548134e-02 +3.801894e-02 +4.073803e-02 +4.365158e-02 +4.677351e-02 +5.011872e-02 +5.370318e-02 +5.754399e-02 +6.165950e-02 +6.606934e-02 +7.079458e-02 +7.585776e-02 +8.128305e-02 +8.709636e-02 +9.332543e-02 +1.000000e-01 +1.230769e-01 +1.461538e-01 +1.692308e-01 +1.923077e-01 +2.153846e-01 +2.384615e-01 +2.615385e-01 +2.846154e-01 +3.076923e-01 +3.307692e-01 +3.538462e-01 +3.769231e-01 +4.000000e-01 +4.230769e-01 +4.461538e-01 +4.692308e-01 +4.923077e-01 +5.153846e-01 +5.384615e-01 +5.615385e-01 +5.846154e-01 +6.076923e-01 +6.307692e-01 +6.538462e-01 +6.769231e-01 +7.000000e-01 +7.230769e-01 +7.461538e-01 +7.692308e-01 +7.923077e-01 +8.153846e-01 +8.384615e-01 +8.615385e-01 +8.846154e-01 +9.076923e-01 +9.307692e-01 +9.538462e-01 +9.769231e-01 +1.000000e+00
+1.300000e+00 +1.635256e+00 +2.056972e+00 +2.587443e+00 +3.254717e+00 +4.094075e+00 +5.149893e+00 +6.477996e+00 +8.148603e+00 +1.025004e+01 +1.289342e+01 +1.621850e+01 +2.040108e+01 +2.566230e+01 +3.228034e+01 +4.060509e+01 +5.107672e+01 +6.424887e+01 +8.081797e+01 +1.016601e+02 +1.278771e+02 +1.608553e+02 +2.023382e+02 +2.545191e+02 +3.201569e+02 +4.027220e+02 +5.065797e+02 +6.372213e+02 +8.015539e+02 +1.008266e+03 +1.268287e+03 +1.595365e+03 +2.006793e+03 +2.524324e+03 +3.175321e+03 +3.994203e+03 +5.024265e+03 +6.319970e+03 +7.949824e+03 +1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
+1.005903e-03 +1.277287e-03 +8.137259e-01 +1.484450e+00 +1.474141e+00 +1.474176e+00 +1.484503e+00 +8.137259e-01 +1.277287e-03 +1.005903e-03 +1.474141e+00
+5.127756e-02 +2.107443e-01 +1.048664e+00 +1.740127e+00 +1.729021e+00 +1.729061e+00 +1.740198e+00 +1.048664e+00 +2.107443e-01 +5.127756e-02 +1.729021e+00
+1.186904e-01 +5.565206e-01 +1.411146e+00 +2.116324e+00 +2.104545e+00 +2.104594e+00 +2.116408e+00 +1.411146e+00 +5.565206e-01 +1.186904e-01 +2.104545e+00
+2.016527e-01 +1.046449e+00 +1.913212e+00 +2.628342e+00 +2.615968e+00 +2.616020e+00 +2.628440e+00 +1.913212e+00 +1.046449e+00 +2.016527e-01 +2.615968e+00
+2.979666e-01 +1.684303e+00 +2.560055e+00 +3.282515e+00 +3.269614e+00 +3.269680e+00 +3.282627e+00 +2.560055e+00 +1.684303e+00 +2.979666e-01 +3.269614e+00
+4.056104e-01 +2.472201e+00 +3.354652e+00 +4.082591e+00 +4.069209e+00 +4.069279e+00 +4.082710e+00 +3.354652e+00 +2.472201e+00 +4.056104e-01 +4.069209e+00
+7.751571e-01 +3.406424e+00 +4.293276e+00 +5.024776e+00 +5.010967e+00 +5.011043e+00 +5.024906e+00 +4.293276e+00 +3.406424e+00 +7.751571e-01 +5.010967e+00
+1.889300e+00 +4.480438e+00 +5.370224e+00 +6.104085e+00 +6.089885e+00 +6.089972e+00 +6.104228e+00 +5.370224e+00 +4.480438e+00 +1.889300e+00 +6.089885e+00
+3.106078e+00 +5.701998e+00 +6.593931e+00 +7.329508e+00 +7.314956e+00 +7.315041e+00 +7.329663e+00 +6.593931e+00 +5.701998e+00 +3.106078e+00 +7.314956e+00
+4.470610e+00 +7.069595e+00 +7.963056e+00 +8.699837e+00 +8.684927e+00 +8.685063e+00 +8.700003e+00 +7.963056e+00 +7.069595e+00 +4.470610e+00 +8.684927e+00
+5.981287e+00 +8.581937e+00 +9.476455e+00 +1.021404e+01 +1.019883e+01 +1.019894e+01 +1.021422e+01 +9.476455e+00 +8.581937e+00 +5.981287e+00 +1.019883e+01
+7.636642e+00 +1.023791e+01 +1.113304e+01 +1.187110e+01 +1.185560e+01 +1.185569e+01 +1.187128e+01 +1.113304e+01 +1.023791e+01 +7.636642e+00 +1.185560e+01
+9.434072e+00 +1.203504e+01 +1.293050e+01 +1.366878e+01 +1.365295e+01 +1.365308e+01 +1.366899e+01 +1.293050e+01 +1.203504e+01 +9.434072e+00 +1.365295e+01
+1.137139e+01 +1.397134e+01 +1.486688e+01 +1.560514e+01 +1.558904e+01 +1.558917e+01 +1.560539e+01 +1.486688e+01 +1.397134e+01 +1.137139e+01 +1.558904e+01
+1.344612e+01 +1.604449e+01 +1.693985e+01 +1.767791e+01 +1.766159e+01 +1.766169e+01 +1.767816e+01 +1.693985e+01 +1.604449e+01 +1.344612e+01 +1.766159e+01
+1.565493e+01 +1.825120e+01 +1.914618e+01 +1.988394e+01 +1.986736e+01 +1.986750e+01 +1.988423e+01 +1.914618e+01 +1.825120e+01 +1.565493e+01 +1.986736e+01
+1.799557e+01 +2.058939e+01 +2.148389e+01 +2.222122e+01 +2.220436e+01 +2.220450e+01 +2.222142e+01 +2.148389e+01 +2.058939e+01 +1.799557e+01 +2.220436e+01
+2.046618e+01 +2.305717e+01 +2.395108e+01 +2.468784e+01 +2.467077e+01 +2.467091e+01 +2.468807e+01 +2.395108e+01 +2.305717e+01 +2.046618e+01 +2.467077e+01
+2.306317e+01 +2.565108e+01 +2.654427e+01 +2.728039e+01 +2.726311e+01 +2.726326e+01 +2.728068e+01 +2.654427e+01 +2.565108e+01 +2.306317e+01 +2.726311e+01
+2.578287e+01 +2.836756e+01 +2.925990e+01 +2.999535e+01 +2.997781e+01 +2.997800e+01 +2.999563e+01 +2.925990e+01 +2.836756e+01 +2.578287e+01 +2.997781e+01
+2.862436e+01 +3.120561e+01 +3.209706e+01 +3.283174e+01 +3.281402e+01 +3.281419e+01 +3.283201e+01 +3.209706e+01 +3.120561e+01 +2.862436e+01 +3.281402e+01
+3.158391e+01 +3.416156e+01 +3.505208e+01 +3.578591e+01 +3.576804e+01 +3.576819e+01 +3.578621e+01 +3.505208e+01 +3.416156e+01 +3.158391e+01 +3.576804e+01
+3.465760e+01 +3.723110e+01 +3.812052e+01 +3.885333e+01 +3.883531e+01 +3.883544e+01 +3.885371e+01 +3.812052e+01 +3.723110e+01 +3.465760e+01 +3.883531e+01
+3.784407e+01 +4.041315e+01 +4.130134e+01 +4.203313e+01 +4.201489e+01 +4.201503e+01 +4.203348e+01 +4.130134e+01 +4.041315e+01 +3.784407e+01 +4.201489e+01
+4.114021e+01 +4.370487e+01 +4.459180e+01 +4.532260e+01 +4.530412e+01 +4.530428e+01 +4.532288e+01 +4.459180e+01 +4.370487e+01 +4.114021e+01 +4.530412e+01
