PdfType: central
Format: lhagrid1
---
+1.000000e-07 +1.071519e-07 +1.148154e-07 +1.230269e-07 +1.318257e-07 +1.412538e-07 +1.513561e-07 +1.621810e-07 +1.737801e-07 +1.862087e-07 +1.995262e-07 +2.137962e-07 +2.290868e-07 +2.454709e-07 +2.630268e-07 +2.818383e-07 +3.019952e-07 +3.235937e-07 +3.467369e-07 +3.715352e-07 +3.981072e-07 +4.265795e-07 +4.570882e-07 +4.897788e-07 +5.248075e-07 +5.623413e-07 +6.025596e-07 +6.456542e-07 +6.918310e-07 +7.413102e-07 +7.943282e-07 +8.511380e-07 +9.120108e-07 +9.772372e-07 +1.047129e-06 +1.122018e-06 +1.202264e-06 +1.288250e-06 +1.380384e-06 +1.479108e-06 +1.584893e-06 +1.698244e-06 +1.819701e-06 +1.949845e-06 +2.089296e-06 +2.238721e-06 +2.398833e-06 +2.570396e-06 +2.754229e-06 +2.951209e-06 +3.162278e-06 +3.388442e-06 +3.630781e-06 +3.890451e-06 +4.168694e-06 +4.466836e-06 +4.786301e-06 +5.128614e-06 +5.495409e-06 +5.888437e-06 +6.309573e-06 +6.760830e-06 +7.244360e-06 +7.762471e-06 +8.317638e-06 +8.912509e-06 +9.549926e-06 +1.023293e-05 +1.096478e-05 +1.174898e-05 +1.258925e-05 +1.348963e-05 +1.445440e-05 +1.548817e-05 +1.659587e-05 +1.778279e-05 +1.905461e-05 +2.041738e-05 +2.187762e-05 +2.344229e-05 +2.511886e-05 +2.691535e-05 +2.884032e-05 +3.090295e-05 +3.311311e-05 +3.548134e-05 +3.801894e-05 +4.073803e-05 +4.365158e-05 +4.677351e-05 +5.011872e-05 +5.370318e-05 +5.754399e-05 +6.165950e-05 +6.606934e-05 +7.079458e-05 +7.585776e-05 +8.128305e-05 +8.709636e-05 +9.332543e-05 +1.000000e-04 +1.071519e-04 +1.148154e-04 +1.230269e-04 +1.318257e-04 +1.412538e-04 +1.513561e-04 +1.621810e-04 +1.737801e-04 +1.862087e-04 +1.995262e-04 +2.137962e-04 +2.290868e-04 +2.454709e-04 +2.630268e-04 +2.818383e-04 +3.019952e-04 +3.235937e-04 +3.467369e-04 +3.715352e-04 +3.981072e-04 +4.265795e-04 +4.570882e-04 +4.897788e-04 +5.248075e-04 +5.623413e-04 +6.025596e-04 +6.456542e-04 +6.918310e-04 +7.413102e-04 +7.943282e-04 +8.511380e-04 +9.120108e-04 +9.772372e-04 +1.047129e-03 +1.122018e-03 +1.202264e-03 +1.288250e-03 +1.380384e-03 +1.479108e-03 +1.584893e-03 +1.698244e-03 +1.819701e-03 +1.949845e-03 +2.089296e-03 +2.238721e-03 +2.398833e-03 +2.570396e-03 +2.754229e-03 +2.951209e-03 +3.162278e-03 +3.388442e-03 +3.630781e-03 +3.890451e-03 +4.168694e-03 +4.466836e-03 +4.786301e-03 +5.128614e-03 +5.495409e-03 +5.888437e-03 +6.309573e-03 +6.760830e-03 +7.244360e-03 +7.762471e-03 +8.317638e-03 +8.912509e-03 +9.549926e-03 +1.023293e-02 +1.096478e-02 +1.174898e-02 +1.258925e-02 +1.348963e-02 +1.445440e-02 +1.548817e-02 +1.659587e-02 +1.778279e-02 +1.905461e-02 +2.041738e-02 +2.187762e-02 +2.344229e-02 +2.511886e-02 +2.691535e-02 +2.884032e-02 +3.090295e-02 +3.311311e-02 +3.548134e-02 +3.801894e-02 +4.073803e-02 +4.365158e-02 +4.677351e-02 +5.011872e-02 +5.370318e-02 +5.754399e-02 +6.165950e-02 +6.606934e-02 +7.079458e-02 +7.585776e-02 +8.128305e-02 +8.709636e-02 +9.332543e-02 +1.000000e-01 +1.230769e-01 +1.461538e-01 +1.692308e-01 +1.923077e-01 +2.153846e-01 +2.384615e-01 +2.615385e-01 +2.846154e-01 +3.076923e-01 +3.307692e-01 +3.538462e-01 +3.769231e-01 +4.000000e-01 +4.230769e-01 +4.461538e-01 +4.692308e-01 +4.923077e-01 +5.153846e-01 +5.384615e-01 +5.615385e-01 +5.846154e-01 +6.076923e-01 +6.307692e-01 +6.538462e-01 +6.769231e-01 +7.000000e-01 +7.230769e-01 +7.461538e-01 +7.692308e-01 +7.923077e-01 +8.153846e-01 +8.384615e-01 +8.615385e-01 +8.846154e-01 +9.076923e-01 +9.307692e-01 +9.538462e-01 +9.769231e-01 +1.000000e+00
+1.300000e+00 +1.635256e+00 +2.056972e+00 +2.587443e+00 +3.254717e+00 +4.094075e+00 +5.149893e+00 +6.477996e+00 +8.148603e+00 +1.025004e+01 +1.289342e+01 +1.621850e+01 +2.040108e+01 +2.566230e+01 +3.228034e+01 +4.060509e+01 +5.107672e+01 +6.424887e+01 +8.081797e+01 +1.016601e+02 +1.278771e+02 +1.608553e+02 +2.023382e+02 +2.545191e+02 +3.201569e+02 +4.027220e+02 +5.065797e+02 +6.372213e+02 +8.015539e+02 +1.008266e+03 +1.268287e+03 +1.595365e+03 +2.006793e+03 +2.524324e+03 +3.175321e+03 +3.994203e+03 +5.024265e+03 +6.319970e+03 +7.949824e+03 +1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
+2.616776e+13 +1.366792e+13 -1.578596e+14 -1.490641e+14 +2.616556e+13 -1.490518e+14 +2.616558e+13 -1.578596e+14 +1.366792e+13 +2.616776e+13 +2.616556e+13
+3.173669e+13 +3.173667e+13 -2.497961e+14 -2.389754e+14 +3.173477e+13 -2.389807e+14 +3.173479e+13 -2.497961e+14 +3.173667e+13 +3.173669e+13 +3.173477e+13
-1.082196e+09 -1.592670e+09 -1.486218e+09 -3.267947e+14 -3.919638e+09 -3.268739e+14 -3.902252e+09 -1.486218e+09 -1.592670e+09 -1.082196e+09 -3.919638e+09
-3.561039e+09 -5.238484e+09 -4.194792e+09 -4.139609e+09 -8.285392e+09 -4.139668e+09 -8.267744e+09 -4.194792e+09 -5.238484e+09 -3.561039e+09 -8.285392e+09
+2.244384e+12 -2.214307e+10 -2.828630e+10 -2.823164e+10 -3.005772e+10 -2.823134e+10 -3.006688e+10 -2.828630e+10 -2.214307e+10 +2.244384e+12 -3.005772e+10
-1.648106e+11 +2.256502e+10 -1.742018e+11 -1.738116e+11 -1.327886e+11 -1.738344e+11 -1.327068e+11 -1.742018e+11 +2.256502e+10 -1.648106e+11 -1.327886e+11
-5.916733e+11 +7.348974e+11 -6.232274e+11 -6.097640e+11 -3.890037e+11 -6.104363e+11 -3.880705e+11 -6.232274e+11 +7.348974e+11 -5.916733e+11 -3.890037e+11
-1.388053e+12 +3.964320e+12 -1.376838e+12 -1.271526e+12 -7.543677e+11 -1.274858e+12 -7.498652e+11 -1.376838e+12 +3.964320e+12 -1.388053e+12 -7.543677e+11
-2.547848e+12 +1.385163e+13 -1.895358e+12 -1.365548e+12 -8.691101e+11 -1.349005e+12 -8.821916e+11 -1.895358e+12 +1.385163e+13 -2.547848e+12 -8.691101e+11
-3.705696e+12 +4.989179e+13 +1.218970e+12 +3.766753e+12 +8.986377e+11 +3.851534e+12 +8.665991e+11 +1.218970e+12 +4.989179e+13 -3.705696e+12 +8.986377e+11
-3.114945e+12 +6.847918e+13 +4.517541e+12 +8.230775e+12 +2.814138e+12 +8.332608e+12 +2.797508e+12 +4.517541e+12 +6.847918e+13 -3.114945e+12 +2.814138e+12
+6.740685e+11 +1.601251e+14 +2.473215e+13 +3.513378e+13 +1.259901e+13 +3.501753e+13 +1.273547e+13 +2.473215e+13 +1.601251e+14 +6.740685e+11 +1.259901e+13
+1.704718e+13 +3.759464e+14 +8.879174e+13 +1.176508e+14 +4.182460e+13 +1.169025e+14 +4.233946e+13 +8.879174e+13 +3.759464e+14 +1.704718e+13 +4.182460e+13
+4.740525e+13 +6.651269e+14 +1.907021e+14 +2.472465e+14 +8.757716e+13 +2.459637e+14 +8.845964e+13 +1.907021e+14 +6.651269e+14 +4.740525e+13 +8.757716e+13
+1.019149e+14 +1.093225e+15 +3.641382e+14 +4.653041e+14 +1.640582e+14 +4.631233e+14 +1.654116e+14 +3.641382e+14 +1.093225e+15 +1.019149e+14 +1.640582e+14
+1.952792e+14 +1.758974e+15 +6.528564e+14 +8.205996e+14 +2.895668e+14 +8.225429e+14 +2.905825e+14 +6.528564e+14 +1.758974e+15 +1.952792e+14 +2.895668e+14
+2.871099e+14 +2.347444e+15 +9.262514e+14 +1.157203e+15 +4.095391e+14 +1.162136e+15 +4.104010e+14 +9.262514e+14 +2.347444e+15 +2.871099e+14 +4.095391e+14
+3.857427e+14 +2.938005e+15 +1.213240e+15 +1.512699e+15 +5.360523e+14 +1.518436e+15 +5.371888e+14 +1.213240e+15 +2.938005e+15 +3.857427e+14 +5.360523e+14
+7.509086e+14 +4.993176e+15 +2.285717e+15 +2.833351e+15 +9.951338e+14 +2.836580e+15 +9.988670e+14 +2.285717e+15 +4.993176e+15 +7.509086e+14 +9.951338e+14
+1.176363e+15 +7.203336e+15 +3.506566e+15 +4.344656e+15 +1.519324e+15 +4.331068e+15 +1.531019e+15 +3.506566e+15 +7.203336e+15 +1.176363e+15 +1.519324e+15
+1.673731e+15 +9.639610e+15 +4.906196e+15 +6.032715e+15 +2.110810e+15 +6.012612e+15 +2.125816e+15 +4.906196e+15 +9.639610e+15 +1.673731e+15 +2.110810e+15
+2.309344e+15 +1.264555e+16 +6.649015e+15 +8.186261e+15 +2.867286e+15 +8.162278e+15 +2.887815e+15 +6.649015e+15 +1.264555e+16 +2.309344e+15 +2.867286e+15
+3.101622e+15 +1.623987e+16 +8.816727e+15 +1.086975e+16 +3.809955e+15 +1.084179e+16 +3.839343e+15 +8.816727e+15 +1.623987e+16 +3.101622e+15 +3.809955e+15
+4.077461e+15 +2.046851e+16 +1.148571e+16 +1.413480e+16 +4.965140e+15 +1.411262e+16 +4.999926e+15 +1.148571e+16 +2.046851e+16 +4.077461e+15 +4.965140e+15
+5.275403e+15 +2.544788e+16 +1.469563e+16 +1.802827e+16 +6.369487e+15 +1.805053e+16 +6.388485e+15 +1.469563e+16 +2.544788e+16 +5.275403e+15 +6.369487e+15
