PdfType: central
Format: lhagrid1
---
+1.000000e-07 +1.071519e-07 +1.148154e-07 +1.230269e-07 +1.318257e-07 +1.412538e-07 +1.513561e-07 +1.621810e-07 +1.737801e-07 +1.862087e-07 +1.995262e-07 +2.137962e-07 +2.290868e-07 +2.454709e-07 +2.630268e-07 +2.818383e-07 +3.019952e-07 +3.235937e-07 +3.467369e-07 +3.715352e-07 +3.981072e-07 +4.265795e-07 +4.570882e-07 +4.897788e-07 +5.248075e-07 +5.623413e-07 +6.025596e-07 +6.456542e-07 +6.918310e-07 +7.413102e-07 +7.943282e-07 +8.511380e-07 +9.120108e-07 +9.772372e-07 +1.047129e-06 +1.122018e-06 +1.202264e-06 +1.288250e-06 +1.380384e-06 +1.479108e-06 +1.584893e-06 +1.698244e-06 +1.819701e-06 +1.949845e-06 +2.089296e-06 +2.238721e-06 +2.398833e-06 +2.570396e-06 +2.754229e-06 +2.951209e-06 +3.162278e-06 +3.388442e-06 +3.630781e-06 +3.890451e-06 +4.168694e-06 +4.466836e-06 +4.786301e-06 +5.128614e-06 +5.495409e-06 +5.888437e-06 +6.309573e-06 +6.760830e-06 +7.244360e-06 +7.762471e-06 +8.317638e-06 +8.912509e-06 +9.549926e-06 +1.023293e-05 +1.096478e-05 +1.174898e-05 +1.258925e-05 +1.348963e-05 +1.445440e-05 +1.548817e-05 +1.659587e-05 +1.778279e-05 +1.905461e-05 +2.041738e-05 +2.187762e-05 +2.344229e-05 +2.511886e-05 +2.691535e-05 +2.884032e-05 +3.090295e-05 +3.311311e-05 +3.548134e-05 +3.801894e-05 +4.073803e-05 +4.365158e-05 +4.677351e-05 +5.011872e-05 +5.370318e-05 +5.754399e-05 +6.165950e-05 +6.606934e-05 +7.079458e-05 +7.585776e-05 +8.128305e-05 +8.709636e-05 +9.332543e-05 +1.000000e-04 +1.071519e-04 +1.148154e-04 +1.230269e-04 +1.318257e-04 +1.412538e-04 +1.513561e-04 +1.621810e-04 +1.737801e-04 +1.862087e-04 +1.995262e-04 +2.137962e-04 +2.290868e-04 +2.454709e-04 +2.630268e-04 +2.818383e-04 +3.019952e-04 +3.235937e-04 +3.467369e-04 +3.715352e-04 +3.981072e-04 +4.265795e-04 +4.570882e-04 +4.897788e-04 +5.248075e-04 +5.623413e-04 +6.025596e-04 +6.456542e-04 +6.918310e-04 +7.413102e-04 +7.943282e-04 +8.511380e-04 +9.120108e-04 +9.772372e-04 +1.047129e-03 +1.122018e-03 +1.202264e-03 +1.288250e-03 +1.380384e-03 +1.479108e-03 +1.584893e-03 +1.698244e-03 +1.819701e-03 +1.949845e-03 +2.089296e-03 +2.238721e-03 +2.398833e-03 +2.570396e-03 +2.754229e-03 +2.951209e-03 +3.162278e-03 +3.388442e-03 +3.630781e-03 +3.890451e-03 +4.168694e-03 +4.466836e-03 +4.786301e-03 +5.128614e-03 +5.495409e-03 +5.888437e-03 +6.309573e-03 +6.760830e-03 +7.244360e-03 +7.762471e-03 +8.317638e-03 +8.912509e-03 +9.549926e-03 +1.023293e-02 +1.096478e-02 +1.174898e-02 +1.258925e-02 +1.348963e-02 +1.445440e-02 +1.548817e-02 +1.659587e-02 +1.778279e-02 +1.905461e-02 +2.041738e-02 +2.187762e-02 +2.344229e-02 +2.511886e-02 +2.691535e-02 +2.884032e-02 +3.090295e-02 +3.311311e-02 +3.548134e-02 +3.801894e-02 +4.073803e-02 +4.365158e-02 +4.677351e-02 +5.011872e-02 +5.370318e-02 +5.754399e-02 +6.165950e-02 +6.606934e-02 +7.079458e-02 +7.585776e-02 +8.128305e-02 +8.709636e-02 +9.332543e-02 +1.000000e-01 +1.230769e-01 +1.461538e-01 +1.692308e-01 +1.923077e-01 +2.153846e-01 +2.384615e-01 +2.615385e-01 +2.846154e-01 +3.076923e-01 +3.307692e-01 +3.538462e-01 +3.769231e-01 +4.000000e-01 +4.230769e-01 +4.461538e-01 +4.692308e-01 +4.923077e-01 +5.153846e-01 +5.384615e-01 +5.615385e-01 +5.846154e-01 +6.076923e-01 +6.307692e-01 +6.538462e-01 +6.769231e-01 +7.000000e-01 +7.230769e-01 +7.461538e-01 +7.692308e-01 +7.923077e-01 +8.153846e-01 +8.384615e-01 +8.615385e-01 +8.846154e-01 +9.076923e-01 +9.307692e-01 +9.538462e-01 +9.769231e-01 +1.000000e+00
+1.300000e+00 +1.635256e+00 +2.056972e+00 +2.587443e+00 +3.254717e+00 +4.094075e+00 +5.149893e+00 +6.477996e+00 +8.148603e+00 +1.025004e+01 +1.289342e+01 +1.621850e+01 +2.040108e+01 +2.566230e+01 +3.228034e+01 +4.060509e+01 +5.107672e+01 +6.424887e+01 +8.081797e+01 +1.016601e+02 +1.278771e+02 +1.608553e+02 +2.023382e+02 +2.545191e+02 +3.201569e+02 +4.027220e+02 +5.065797e+02 +6.372213e+02 +8.015539e+02 +1.008266e+03 +1.268287e+03 +1.595365e+03 +2.006793e+03 +2.524324e+03 +3.175321e+03 +3.994203e+03 +5.024265e+03 +6.319970e+03 +7.949824e+03 +1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
+0.000000e+00 +3.769749e-04 +1.133092e+00 +2.068330e+00 +2.054635e+00 +2.054675e+00 +2.068389e+00 +1.133092e+00 +3.769749e-04 +0.000000e+00 +2.054635e+00
+0.000000e+00 +2.117633e-01 +1.327255e+00 +2.247874e+00 +2.233675e+00 +2.233720e+00 +2.247953e+00 +1.327255e+00 +2.117633e-01 +0.000000e+00 +2.233675e+00
+0.000000e+00 +5.630740e-01 +1.663609e+00 +2.571783e+00 +2.557136e+00 +2.557190e+00 +2.571877e+00 +1.663609e+00 +5.630740e-01 +0.000000e+00 +2.557136e+00
+0.000000e+00 +1.059381e+00 +2.146907e+00 +3.044259e+00 +3.029206e+00 +3.029262e+00 +3.044368e+00 +2.146907e+00 +1.059381e+00 +0.000000e+00 +3.029206e+00
+0.000000e+00 +1.703334e+00 +2.779379e+00 +3.667147e+00 +3.651727e+00 +3.651800e+00 +3.667271e+00 +2.779379e+00 +1.703334e+00 +0.000000e+00 +3.651727e+00
+0.000000e+00 +2.496616e+00 +3.562355e+00 +4.441557e+00 +4.425795e+00 +4.425871e+00 +4.441687e+00 +3.562355e+00 +2.496616e+00 +0.000000e+00 +4.425795e+00
+3.025462e-01 +3.438584e+00 +4.495043e+00 +5.366505e+00 +5.350428e+00 +5.350511e+00 +5.366648e+00 +4.495043e+00 +3.438584e+00 +3.025462e-01 +5.350428e+00
+1.473496e+00 +4.526768e+00 +5.574775e+00 +6.439190e+00 +6.422818e+00 +6.422912e+00 +6.439345e+00 +5.574775e+00 +4.526768e+00 +1.473496e+00 +6.422818e+00
+2.732695e+00 +5.761350e+00 +6.801522e+00 +7.659411e+00 +7.642772e+00 +7.642864e+00 +7.659578e+00 +6.801522e+00 +5.761350e+00 +2.732695e+00 +7.642772e+00
+4.135941e+00 +7.141696e+00 +8.174577e+00 +9.026384e+00 +9.009463e+00 +9.009613e+00 +9.026562e+00 +8.174577e+00 +7.141696e+00 +4.135941e+00 +9.009463e+00
+5.682485e+00 +8.666801e+00 +9.692894e+00 +1.053902e+01 +1.052188e+01 +1.052200e+01 +1.053921e+01 +9.692894e+00 +8.666801e+00 +5.682485e+00 +1.052188e+01
+7.371567e+00 +1.033582e+01 +1.135549e+01 +1.219629e+01 +1.217892e+01 +1.217901e+01 +1.219648e+01 +1.135549e+01 +1.033582e+01 +7.371567e+00 +1.217892e+01
+9.201142e+00 +1.214647e+01 +1.316013e+01 +1.399591e+01 +1.397827e+01 +1.397841e+01 +1.399615e+01 +1.316013e+01 +1.214647e+01 +9.201142e+00 +1.397827e+01
+1.116949e+01 +1.409694e+01 +1.510494e+01 +1.593598e+01 +1.591811e+01 +1.591826e+01 +1.593624e+01 +1.510494e+01 +1.409694e+01 +1.116949e+01 +1.591811e+01
+1.327451e+01 +1.618504e+01 +1.718765e+01 +1.801418e+01 +1.799615e+01 +1.799625e+01 +1.801444e+01 +1.718765e+01 +1.618504e+01 +1.327451e+01 +1.799615e+01
+1.551316e+01 +1.840759e+01 +1.940505e+01 +2.022732e+01 +2.020908e+01 +2.020923e+01 +2.022763e+01 +1.940505e+01 +1.840759e+01 +1.551316e+01 +2.020908e+01
+1.788343e+01 +2.076258e+01 +2.175518e+01 +2.257342e+01 +2.255494e+01 +2.255509e+01 +2.257363e+01 +2.175518e+01 +2.076258e+01 +1.788343e+01 +2.255494e+01
+2.038370e+01 +2.324821e+01 +2.423619e+01 +2.505053e+01 +2.503190e+01 +2.503204e+01 +2.505078e+01 +2.423619e+01 +2.324821e+01 +2.038370e+01 +2.503190e+01
+2.301053e+01 +2.586104e+01 +2.684459e+01 +2.765521e+01 +2.763642e+01 +2.763657e+01 +2.765553e+01 +2.684459e+01 +2.586104e+01 +2.301053e+01 +2.763642e+01
+2.576031e+01 +2.859750e+01 +2.957676e+01 +3.038388e+01 +3.036485e+01 +3.036505e+01 +3.038418e+01 +2.957676e+01 +2.859750e+01 +2.576031e+01 +3.036485e+01
+2.863230e+01 +3.145668e+01 +3.243184e+01 +3.323555e+01 +3.321638e+01 +3.321655e+01 +3.323584e+01 +3.243184e+01 +3.145668e+01 +2.863230e+01 +3.321638e+01
+3.162282e+01 +3.443487e+01 +3.540612e+01 +3.620652e+01 +3.618723e+01 +3.618739e+01 +3.620684e+01 +3.540612e+01 +3.443487e+01 +3.162282e+01 +3.618723e+01
+3.472807e+01 +3.752825e+01 +3.849578e+01 +3.929298e+01 +3.927357e+01 +3.927371e+01 +3.929338e+01 +3.849578e+01 +3.752825e+01 +3.472807e+01 +3.927357e+01
+3.794693e+01 +4.073567e+01 +4.169957e+01 +4.249378e+01 +4.247418e+01 +4.247432e+01 +4.249415e+01 +4.169957e+01 +4.073567e+01 +3.794693e+01 +4.247418e+01
+4.127619e+01 +4.405389e+01 +4.501427e+01 +4.580564e+01 +4.578582e+01 +4.578598e+01 +4.580593e+01 +4.501427e+01 +4.405389e+01 +4.127619e+01 +4.578582e+01
+4.471383e+01 +4.748090e+01 +4.843791e+01 +4.922639e+01 +4.920647e+01 +4.920665e+01 +4.922672e+01 +4.843791e+01 +4.748090e+01 +4.471383e+01 +4.920647e+01
+4.825683e+01 +5.101361e+01 +5.196737e+01 +5.275307e+01 +5.273303e+01 +5.273323e+01 +5.275344e+01 +5.196737e+01 +5.101361e+01 +4.825683e+01 +5.273303e+01
+5.190134e+01 +5.464818e+01 +5.559879e+01 +5.638185e+01 +5.636163e+01 +5.636188e+01 +5.638225e+01 +5.559879e+01 +5.464818e+01 +5.190134e+01 +5.636163e+01
+5.564709e+01 +5.838430e+01 +5.933183e+01 +6.011236e+01 +6.009198e+01 +6.009224e+01 +6.011276e+01 +5.933183e+01 +5.838430e+01 +5.564709e+01 +6.009198e+01
+5.949062e+01 +6.221849e+01 +6.316300e+01 +6.394110e+01 +6.392059e+01 +6.392081e+01 +6.394149e+01 +6.316300e+01 +6.221849e+01 +5.949062e+01 +6.392059e+01
+6.342951e+01 +6.614833e+01 +6.708995e+01 +6.786564e+01 +6.784502e+01 +6.784520e+01 +6.786606e+01 +6.708995e+01 +6.614833e+01 +6.342951e+01 +6.784502e+01
+6.746031e+01 +7.017035e+01 +7.110921e+01 +7.188251e+01 +7.186180e+01 +7.186196e+01 +7.188298e+01 +7.110921e+01 +7.017035e+01 +6.746031e+01 +7.186180e+01
+7.158229e+01 +7.428378e+01 +7.521991e+01 +7.599095e+01 +7.597011e+01 +7.597027e+01 +7.599143e+01 +7.521991e+01 +7.428378e+01 +7.158229e+01 +7.597011e+01
+7.579219e+01 +7.848531e+01 +7.941877e+01 +8.018767e+01 +8.016669e+01 +8.016685e+01 +8.018810e+01 +7.941877e+01 +7.848531e+01 +7.579219e+01 +8.016669e+01
+8.008913e+01 +8.277409e+01 +8.370502e+01 +8.447176e+01 +8.445071e+01 +8.445085e+01 +8.447222e+01 +8.370502e+01 +8.277409e+01 +8.008913e+01 +8.445071e+01
+8.447046e+01 +8.714741e+01 +8.807606e+01 +8.884054e+01 +8.881955e+01 +8.881962e+01 +8.884115e+01 +8.807606e+01 +8.714741e+01 +8.447046e+01 +8.881955e+01
+8.893374e+01 +9.160297e+01 +9.252928e+01 +9.329157e+01 +9.327057e+01 +9.327066e+01 +9.329233e+01 +9.252928e+01 +9.160297e+01 +8.893374e+01 +9.327057e+01
+9.347607e+01 +9.613804e+01 +9.706171e+01 +9.782197e+01 +9.780073e+01 +9.780108e+01 +9.782282e+01 +9.706171e+01 +9.613804e+01 +9.347607e+01 +9.780073e+01
+9.809607e+01 +1.007510e+02 +1.016720e+02 +1.024304e+02 +1.024088e+02 +1.024094e+02 +1.024312e+02 +1.016720e+02 +1.007510e+02 +9.809607e+01 +1.024088e+02
+1.027932e+02 +1.054408e+02 +1.063597e+02 +1.071162e+02 +1.070945e+02 +1.070950e+02 +1.071169e+02 +1.063597e+02 +1.054408e+02 +1.027932e+02 +1.070945e+02
+0.000000e+00 +3.737037e-04 +1.118756e+00 +2.042078e+00 +2.028089e+00 +2.028132e+00 +2.042142e+00 +1.118756e+00 +3.737037e-04 +0.000000e+00 +2.028089e+00
+0.000000e+00 +2.097843e-01 +1.311162e+00 +2.220048e+00 +2.205546e+00 +2.205590e+00 +2.220133e+00 +1.311162e+00 +2.097843e-01 +0.000000e+00 +2.205546e+00
+0.000000e+00 +5.571483e-01 +1.643758e+00 +2.540358e+00 +2.525394e+00 +2.525449e+00 +2.540456e+00 +1.643758e+00 +5.571483e-01 +0.000000e+00 +2.525394e+00
+0.000000e+00 +1.047166e+00 +2.120935e+00 +3.006846e+00 +2.991470e+00 +2.991526e+00 +3.006959e+00 +2.120935e+00 +1.047166e+00 +0.000000e+00 +2.991470e+00
+0.000000e+00 +1.682208e+00 +2.744641e+00 +3.621087e+00 +3.605336e+00 +3.605411e+00 +3.621215e+00 +2.744641e+00 +1.682208e+00 +0.000000e+00 +3.605336e+00
+0.000000e+00 +2.463701e+00 +3.515957e+00 +4.383939e+00 +4.367841e+00 +4.367919e+00 +4.384080e+00 +3.515957e+00 +2.463701e+00 +0.000000e+00 +4.367841e+00
+2.977044e-01 +3.390832e+00 +4.433925e+00 +5.294266e+00 +5.277846e+00 +5.277937e+00 +5.294418e+00 +4.433925e+00 +3.390832e+00 +2.977044e-01 +5.277846e+00
+1.449458e+00 +4.461023e+00 +5.495770e+00 +6.349156e+00 +6.332433e+00 +6.332532e+00 +6.349314e+00 +5.495770e+00 +4.461023e+00 +1.449458e+00 +6.332433e+00
+2.687048e+00 +5.674304e+00 +6.701319e+00 +7.548253e+00 +7.531261e+00 +7.531358e+00 +7.548431e+00 +6.701319e+00 +5.674304e+00 +2.687048e+00 +7.531261e+00
+4.065282e+00 +7.029922e+00 +8.049740e+00 +8.890678e+00 +8.873410e+00 +8.873531e+00 +8.890862e+00 +8.049740e+00 +7.029922e+00 +4.065282e+00 +8.873410e+00
+5.583309e+00 +8.526799e+00 +9.539902e+00 +1.037523e+01 +1.035772e+01 +1.035784e+01 +1.037543e+01 +9.539902e+00 +8.526799e+00 +5.583309e+00 +1.035772e+01
